Year,Month,Day,CPI,DfF,GDP,Leading_index,Manufacturing_PMI,Services_PMI,Unemployment_Rate,Closing price
2005,1,9,89.5605323721102,,13039197000000.0,100.5308,,,5.084,
2005,1,10,89.5605323721102,,13039197000000.0,100.5308,,,5.084,
2005,1,11,89.5605323721102,,13039197000000.0,100.5308,,,5.084,
2005,1,12,89.5605323721102,,13039197000000.0,100.5308,,,5.084,
2005,1,13,89.5605323721102,,13039197000000.0,100.5308,,,5.084,
2005,1,14,89.5605323721102,,13039197000000.0,100.5308,,,5.084,
2005,1,15,89.5605323721102,,13039197000000.0,100.5308,,,5.084,
2005,1,16,89.5605323721102,,13039197000000.0,100.5308,,,5.084,
2005,1,17,89.5605323721102,,13039197000000.0,100.5308,,,5.084,
2005,1,18,89.5605323721102,,13039197000000.0,100.5308,,,5.084,
2005,1,19,89.5605323721102,,13039197000000.0,100.5308,,,5.084,
2005,1,20,89.5605323721102,,13039197000000.0,100.5308,,,5.084,
2005,1,21,89.5605323721102,,13039197000000.0,100.5308,,,5.084,
2005,1,22,89.5605323721102,,13039197000000.0,100.5308,,,5.084,
2005,1,23,89.5605323721102,,13039197000000.0,100.5308,,,5.084,
2005,1,24,89.5605323721102,,13039197000000.0,100.5308,,,5.084,
2005,1,25,89.5605323721102,,13039197000000.0,100.5308,,,5.084,
2005,1,26,89.5605323721102,,13039197000000.0,100.5308,,,5.084,
2005,1,27,89.5605323721102,,13039197000000.0,100.5308,,,5.084,
2005,1,28,89.5605323721102,,13039197000000.0,100.5308,,,5.084,
2005,1,29,89.5605323721102,,13039197000000.0,100.5308,,,5.084,
2005,1,30,89.5605323721102,,13039197000000.0,100.5308,,,5.084,
2005,1,31,89.5605323721102,,13039197000000.0,100.5308,,,5.084,
2005,2,1,89.5605323721102,,13039197000000.0,100.4689,,,5.084,
2005,2,2,89.5605323721102,,13039197000000.0,100.4689,,,5.084,
2005,2,3,89.5605323721102,,13039197000000.0,100.4689,,,5.084,
2005,2,4,89.5605323721102,,13039197000000.0,100.4689,,,5.084,
2005,2,5,89.5605323721102,,13039197000000.0,100.4689,,,5.084,
2005,2,6,89.5605323721102,,13039197000000.0,100.4689,,,5.084,
2005,2,7,89.5605323721102,,13039197000000.0,100.4689,,,5.084,
2005,2,8,89.5605323721102,,13039197000000.0,100.4689,,,5.084,
2005,2,9,89.5605323721102,,13039197000000.0,100.4689,,,5.084,
2005,2,10,89.5605323721102,,13039197000000.0,100.4689,,,5.084,
2005,2,11,89.5605323721102,,13039197000000.0,100.4689,,,5.084,
2005,2,12,89.5605323721102,,13039197000000.0,100.4689,,,5.084,
2005,2,13,89.5605323721102,,13039197000000.0,100.4689,,,5.084,
2005,2,14,89.5605323721102,,13039197000000.0,100.4689,,,5.084,
2005,2,15,89.5605323721102,,13039197000000.0,100.4689,,,5.084,
2005,2,16,89.5605323721102,,13039197000000.0,100.4689,,,5.084,
2005,2,17,89.5605323721102,,13039197000000.0,100.4689,,,5.084,
2005,2,18,89.5605323721102,,13039197000000.0,100.4689,,,5.084,
2005,2,19,89.5605323721102,,13039197000000.0,100.4689,,,5.084,
2005,2,20,89.5605323721102,,13039197000000.0,100.4689,,,5.084,
2005,2,21,89.5605323721102,,13039197000000.0,100.4689,,,5.084,
2005,2,22,89.5605323721102,,13039197000000.0,100.4689,,,5.084,
2005,2,23,89.5605323721102,,13039197000000.0,100.4689,,,5.084,
2005,2,24,89.5605323721102,,13039197000000.0,100.4689,,,5.084,
2005,2,25,89.5605323721102,,13039197000000.0,100.4689,,,5.084,
2005,2,26,89.5605323721102,,13039197000000.0,100.4689,,,5.084,
2005,2,27,89.5605323721102,,13039197000000.0,100.4689,,,5.084,
2005,2,28,89.5605323721102,,13039197000000.0,100.4689,,,5.084,
2005,3,1,89.5605323721102,,13039197000000.0,100.3909,,,5.084,
2005,3,2,89.5605323721102,,13039197000000.0,100.3909,,,5.084,
2005,3,3,89.5605323721102,,13039197000000.0,100.3909,,,5.084,
2005,3,4,89.5605323721102,,13039197000000.0,100.3909,,,5.084,
2005,3,5,89.5605323721102,,13039197000000.0,100.3909,,,5.084,
2005,3,6,89.5605323721102,,13039197000000.0,100.3909,,,5.084,
2005,3,7,89.5605323721102,,13039197000000.0,100.3909,,,5.084,
2005,3,8,89.5605323721102,,13039197000000.0,100.3909,,,5.084,
2005,3,9,89.5605323721102,,13039197000000.0,100.3909,,,5.084,
2005,3,10,89.5605323721102,,13039197000000.0,100.3909,,,5.084,
2005,3,11,89.5605323721102,,13039197000000.0,100.3909,,,5.084,
2005,3,12,89.5605323721102,,13039197000000.0,100.3909,,,5.084,
2005,3,13,89.5605323721102,,13039197000000.0,100.3909,,,5.084,
2005,3,14,89.5605323721102,,13039197000000.0,100.3909,,,5.084,
2005,3,15,89.5605323721102,,13039197000000.0,100.3909,,,5.084,
2005,3,16,89.5605323721102,,13039197000000.0,100.3909,,,5.084,
2005,3,17,89.5605323721102,,13039197000000.0,100.3909,,,5.084,
2005,3,18,89.5605323721102,,13039197000000.0,100.3909,,,5.084,
2005,3,19,89.5605323721102,,13039197000000.0,100.3909,,,5.084,
2005,3,20,89.5605323721102,,13039197000000.0,100.3909,,,5.084,
2005,3,21,89.5605323721102,,13039197000000.0,100.3909,,,5.084,
2005,3,22,89.5605323721102,,13039197000000.0,100.3909,,,5.084,
2005,3,23,89.5605323721102,,13039197000000.0,100.3909,,,5.084,
2005,3,24,89.5605323721102,,13039197000000.0,100.3909,,,5.084,
2005,3,25,89.5605323721102,,13039197000000.0,100.3909,,,5.084,
2005,3,26,89.5605323721102,,13039197000000.0,100.3909,,,5.084,
2005,3,27,89.5605323721102,,13039197000000.0,100.3909,,,5.084,
2005,3,28,89.5605323721102,,13039197000000.0,100.3909,,,5.084,
2005,3,29,89.5605323721102,,13039197000000.0,100.3909,,,5.084,
2005,3,30,89.5605323721102,,13039197000000.0,100.3909,,,5.084,
2005,3,31,89.5605323721102,,13039197000000.0,100.3909,,,5.084,
2005,4,1,89.5605323721102,,13039197000000.0,100.3333,,,5.084,
2005,4,2,89.5605323721102,,13039197000000.0,100.3333,,,5.084,
2005,4,3,89.5605323721102,,13039197000000.0,100.3333,,,5.084,
2005,4,4,89.5605323721102,,13039197000000.0,100.3333,,,5.084,
2005,4,5,89.5605323721102,,13039197000000.0,100.3333,,,5.084,
2005,4,6,89.5605323721102,,13039197000000.0,100.3333,,,5.084,
2005,4,7,89.5605323721102,,13039197000000.0,100.3333,,,5.084,
2005,4,8,89.5605323721102,,13039197000000.0,100.3333,,,5.084,
2005,4,9,89.5605323721102,,13039197000000.0,100.3333,,,5.084,
2005,4,10,89.5605323721102,,13039197000000.0,100.3333,,,5.084,
2005,4,11,89.5605323721102,,13039197000000.0,100.3333,,,5.084,
2005,4,12,89.5605323721102,,13039197000000.0,100.3333,,,5.084,
2005,4,13,89.5605323721102,,13039197000000.0,100.3333,,,5.084,
2005,4,14,89.5605323721102,,13039197000000.0,100.3333,,,5.084,
2005,4,15,89.5605323721102,,13039197000000.0,100.3333,,,5.084,
2005,4,16,89.5605323721102,,13039197000000.0,100.3333,,,5.084,
2005,4,17,89.5605323721102,,13039197000000.0,100.3333,,,5.084,
2005,4,18,89.5605323721102,,13039197000000.0,100.3333,,,5.084,
2005,4,19,89.5605323721102,,13039197000000.0,100.3333,,,5.084,
2005,4,20,89.5605323721102,,13039197000000.0,100.3333,,,5.084,
2005,4,21,89.5605323721102,,13039197000000.0,100.3333,,,5.084,
2005,4,22,89.5605323721102,,13039197000000.0,100.3333,,,5.084,
2005,4,23,89.5605323721102,,13039197000000.0,100.3333,,,5.084,
2005,4,24,89.5605323721102,,13039197000000.0,100.3333,,,5.084,
2005,4,25,89.5605323721102,,13039197000000.0,100.3333,,,5.084,
2005,4,26,89.5605323721102,,13039197000000.0,100.3333,,,5.084,
2005,4,27,89.5605323721102,,13039197000000.0,100.3333,,,5.084,
2005,4,28,89.5605323721102,,13039197000000.0,100.3333,,,5.084,
2005,4,29,89.5605323721102,,13039197000000.0,100.3333,,,5.084,
2005,4,30,89.5605323721102,,13039197000000.0,100.3333,,,5.084,
2005,5,1,89.5605323721102,,13039197000000.0,100.3217,,,5.084,
2005,5,2,89.5605323721102,,13039197000000.0,100.3217,,,5.084,
2005,5,3,89.5605323721102,,13039197000000.0,100.3217,,,5.084,
2005,5,4,89.5605323721102,,13039197000000.0,100.3217,,,5.084,
2005,5,5,89.5605323721102,,13039197000000.0,100.3217,,,5.084,
2005,5,6,89.5605323721102,,13039197000000.0,100.3217,,,5.084,
2005,5,7,89.5605323721102,,13039197000000.0,100.3217,,,5.084,
2005,5,8,89.5605323721102,,13039197000000.0,100.3217,,,5.084,
2005,5,9,89.5605323721102,,13039197000000.0,100.3217,,,5.084,
2005,5,10,89.5605323721102,,13039197000000.0,100.3217,,,5.084,
2005,5,11,89.5605323721102,,13039197000000.0,100.3217,,,5.084,
2005,5,12,89.5605323721102,,13039197000000.0,100.3217,,,5.084,
2005,5,13,89.5605323721102,,13039197000000.0,100.3217,,,5.084,
2005,5,14,89.5605323721102,,13039197000000.0,100.3217,,,5.084,
2005,5,15,89.5605323721102,,13039197000000.0,100.3217,,,5.084,
2005,5,16,89.5605323721102,,13039197000000.0,100.3217,,,5.084,
2005,5,17,89.5605323721102,,13039197000000.0,100.3217,,,5.084,
2005,5,18,89.5605323721102,,13039197000000.0,100.3217,,,5.084,
2005,5,19,89.5605323721102,,13039197000000.0,100.3217,,,5.084,
2005,5,20,89.5605323721102,,13039197000000.0,100.3217,,,5.084,
2005,5,21,89.5605323721102,,13039197000000.0,100.3217,,,5.084,
2005,5,22,89.5605323721102,,13039197000000.0,100.3217,,,5.084,
2005,5,23,89.5605323721102,,13039197000000.0,100.3217,,,5.084,
2005,5,24,89.5605323721102,,13039197000000.0,100.3217,,,5.084,
2005,5,25,89.5605323721102,,13039197000000.0,100.3217,,,5.084,
2005,5,26,89.5605323721102,,13039197000000.0,100.3217,,,5.084,
2005,5,27,89.5605323721102,,13039197000000.0,100.3217,,,5.084,
2005,5,28,89.5605323721102,,13039197000000.0,100.3217,,,5.084,
2005,5,29,89.5605323721102,,13039197000000.0,100.3217,,,5.084,
2005,5,30,89.5605323721102,,13039197000000.0,100.3217,,,5.084,
2005,5,31,89.5605323721102,,13039197000000.0,100.3217,,,5.084,
2005,6,1,89.5605323721102,,13039197000000.0,100.3541,,,5.084,
2005,6,2,89.5605323721102,,13039197000000.0,100.3541,,,5.084,
2005,6,3,89.5605323721102,,13039197000000.0,100.3541,,,5.084,
2005,6,4,89.5605323721102,,13039197000000.0,100.3541,,,5.084,
2005,6,5,89.5605323721102,,13039197000000.0,100.3541,,,5.084,
2005,6,6,89.5605323721102,,13039197000000.0,100.3541,,,5.084,
2005,6,7,89.5605323721102,,13039197000000.0,100.3541,,,5.084,
2005,6,8,89.5605323721102,,13039197000000.0,100.3541,,,5.084,
2005,6,9,89.5605323721102,,13039197000000.0,100.3541,,,5.084,
2005,6,10,89.5605323721102,,13039197000000.0,100.3541,,,5.084,
2005,6,11,89.5605323721102,,13039197000000.0,100.3541,,,5.084,
2005,6,12,89.5605323721102,,13039197000000.0,100.3541,,,5.084,
2005,6,13,89.5605323721102,,13039197000000.0,100.3541,,,5.084,
2005,6,14,89.5605323721102,,13039197000000.0,100.3541,,,5.084,
2005,6,15,89.5605323721102,,13039197000000.0,100.3541,,,5.084,
2005,6,16,89.5605323721102,,13039197000000.0,100.3541,,,5.084,
2005,6,17,89.5605323721102,,13039197000000.0,100.3541,,,5.084,
2005,6,18,89.5605323721102,,13039197000000.0,100.3541,,,5.084,
2005,6,19,89.5605323721102,,13039197000000.0,100.3541,,,5.084,
2005,6,20,89.5605323721102,,13039197000000.0,100.3541,,,5.084,
2005,6,21,89.5605323721102,,13039197000000.0,100.3541,,,5.084,
2005,6,22,89.5605323721102,,13039197000000.0,100.3541,,,5.084,
2005,6,23,89.5605323721102,,13039197000000.0,100.3541,,,5.084,
2005,6,24,89.5605323721102,,13039197000000.0,100.3541,,,5.084,
2005,6,25,89.5605323721102,,13039197000000.0,100.3541,,,5.084,
2005,6,26,89.5605323721102,,13039197000000.0,100.3541,,,5.084,
2005,6,27,89.5605323721102,,13039197000000.0,100.3541,,,5.084,
2005,6,28,89.5605323721102,,13039197000000.0,100.3541,,,5.084,
2005,6,29,89.5605323721102,,13039197000000.0,100.3541,,,5.084,
2005,6,30,89.5605323721102,,13039197000000.0,100.3541,,,5.084,
2005,7,1,89.5605323721102,,13039197000000.0,100.406,,,5.084,
2005,7,2,89.5605323721102,,13039197000000.0,100.406,,,5.084,
2005,7,3,89.5605323721102,,13039197000000.0,100.406,,,5.084,
2005,7,4,89.5605323721102,,13039197000000.0,100.406,,,5.084,
2005,7,5,89.5605323721102,,13039197000000.0,100.406,,,5.084,
2005,7,6,89.5605323721102,,13039197000000.0,100.406,,,5.084,
2005,7,7,89.5605323721102,,13039197000000.0,100.406,,,5.084,
2005,7,8,89.5605323721102,,13039197000000.0,100.406,,,5.084,
2005,7,9,89.5605323721102,,13039197000000.0,100.406,,,5.084,
2005,7,10,89.5605323721102,,13039197000000.0,100.406,,,5.084,
2005,7,11,89.5605323721102,,13039197000000.0,100.406,,,5.084,
2005,7,12,89.5605323721102,,13039197000000.0,100.406,,,5.084,
2005,7,13,89.5605323721102,,13039197000000.0,100.406,,,5.084,
2005,7,14,89.5605323721102,,13039197000000.0,100.406,,,5.084,
2005,7,15,89.5605323721102,,13039197000000.0,100.406,,,5.084,
2005,7,16,89.5605323721102,,13039197000000.0,100.406,,,5.084,
2005,7,17,89.5605323721102,,13039197000000.0,100.406,,,5.084,
2005,7,18,89.5605323721102,,13039197000000.0,100.406,,,5.084,
2005,7,19,89.5605323721102,,13039197000000.0,100.406,,,5.084,
2005,7,20,89.5605323721102,,13039197000000.0,100.406,,,5.084,
2005,7,21,89.5605323721102,,13039197000000.0,100.406,,,5.084,
2005,7,22,89.5605323721102,,13039197000000.0,100.406,,,5.084,
2005,7,23,89.5605323721102,,13039197000000.0,100.406,,,5.084,
2005,7,24,89.5605323721102,,13039197000000.0,100.406,,,5.084,
2005,7,25,89.5605323721102,,13039197000000.0,100.406,,,5.084,
2005,7,26,89.5605323721102,,13039197000000.0,100.406,,,5.084,
2005,7,27,89.5605323721102,,13039197000000.0,100.406,,,5.084,
2005,7,28,89.5605323721102,,13039197000000.0,100.406,,,5.084,
2005,7,29,89.5605323721102,,13039197000000.0,100.406,,,5.084,
2005,7,30,89.5605323721102,,13039197000000.0,100.406,,,5.084,
2005,7,31,89.5605323721102,,13039197000000.0,100.406,,,5.084,
2005,8,1,89.5605323721102,,13039197000000.0,100.4806,,,5.084,
2005,8,2,89.5605323721102,,13039197000000.0,100.4806,,,5.084,
2005,8,3,89.5605323721102,,13039197000000.0,100.4806,,,5.084,
2005,8,4,89.5605323721102,,13039197000000.0,100.4806,,,5.084,
2005,8,5,89.5605323721102,,13039197000000.0,100.4806,,,5.084,
2005,8,6,89.5605323721102,,13039197000000.0,100.4806,,,5.084,
2005,8,7,89.5605323721102,,13039197000000.0,100.4806,,,5.084,
2005,8,8,89.5605323721102,,13039197000000.0,100.4806,,,5.084,
2005,8,9,89.5605323721102,,13039197000000.0,100.4806,,,5.084,
2005,8,10,89.5605323721102,,13039197000000.0,100.4806,,,5.084,
2005,8,11,89.5605323721102,,13039197000000.0,100.4806,,,5.084,
2005,8,12,89.5605323721102,,13039197000000.0,100.4806,,,5.084,
2005,8,13,89.5605323721102,,13039197000000.0,100.4806,,,5.084,
2005,8,14,89.5605323721102,,13039197000000.0,100.4806,,,5.084,
2005,8,15,89.5605323721102,,13039197000000.0,100.4806,,,5.084,
2005,8,16,89.5605323721102,,13039197000000.0,100.4806,,,5.084,
2005,8,17,89.5605323721102,,13039197000000.0,100.4806,,,5.084,
2005,8,18,89.5605323721102,,13039197000000.0,100.4806,,,5.084,
2005,8,19,89.5605323721102,,13039197000000.0,100.4806,,,5.084,
2005,8,20,89.5605323721102,,13039197000000.0,100.4806,,,5.084,
2005,8,21,89.5605323721102,,13039197000000.0,100.4806,,,5.084,
2005,8,22,89.5605323721102,,13039197000000.0,100.4806,,,5.084,
2005,8,23,89.5605323721102,,13039197000000.0,100.4806,,,5.084,
2005,8,24,89.5605323721102,,13039197000000.0,100.4806,,,5.084,
2005,8,25,89.5605323721102,,13039197000000.0,100.4806,,,5.084,
2005,8,26,89.5605323721102,,13039197000000.0,100.4806,,,5.084,
2005,8,27,89.5605323721102,,13039197000000.0,100.4806,,,5.084,
2005,8,28,89.5605323721102,,13039197000000.0,100.4806,,,5.084,
2005,8,29,89.5605323721102,,13039197000000.0,100.4806,,,5.084,
2005,8,30,89.5605323721102,,13039197000000.0,100.4806,,,5.084,
2005,8,31,89.5605323721102,,13039197000000.0,100.4806,,,5.084,
2005,9,1,89.5605323721102,,13039197000000.0,100.5907,,,5.084,
2005,9,2,89.5605323721102,,13039197000000.0,100.5907,,,5.084,
2005,9,3,89.5605323721102,,13039197000000.0,100.5907,,,5.084,
2005,9,4,89.5605323721102,,13039197000000.0,100.5907,,,5.084,
2005,9,5,89.5605323721102,,13039197000000.0,100.5907,,,5.084,
2005,9,6,89.5605323721102,,13039197000000.0,100.5907,,,5.084,
2005,9,7,89.5605323721102,,13039197000000.0,100.5907,,,5.084,
2005,9,8,89.5605323721102,,13039197000000.0,100.5907,,,5.084,
2005,9,9,89.5605323721102,,13039197000000.0,100.5907,,,5.084,
2005,9,10,89.5605323721102,,13039197000000.0,100.5907,,,5.084,
2005,9,11,89.5605323721102,,13039197000000.0,100.5907,,,5.084,
2005,9,12,89.5605323721102,,13039197000000.0,100.5907,,,5.084,
2005,9,13,89.5605323721102,,13039197000000.0,100.5907,,,5.084,
2005,9,14,89.5605323721102,,13039197000000.0,100.5907,,,5.084,
2005,9,15,89.5605323721102,,13039197000000.0,100.5907,,,5.084,
2005,9,16,89.5605323721102,,13039197000000.0,100.5907,,,5.084,
2005,9,17,89.5605323721102,,13039197000000.0,100.5907,,,5.084,
2005,9,18,89.5605323721102,,13039197000000.0,100.5907,,,5.084,
2005,9,19,89.5605323721102,,13039197000000.0,100.5907,,,5.084,
2005,9,20,89.5605323721102,,13039197000000.0,100.5907,,,5.084,
2005,9,21,89.5605323721102,,13039197000000.0,100.5907,,,5.084,
2005,9,22,89.5605323721102,,13039197000000.0,100.5907,,,5.084,
2005,9,23,89.5605323721102,,13039197000000.0,100.5907,,,5.084,
2005,9,24,89.5605323721102,,13039197000000.0,100.5907,,,5.084,
2005,9,25,89.5605323721102,,13039197000000.0,100.5907,,,5.084,
2005,9,26,89.5605323721102,,13039197000000.0,100.5907,,,5.084,
2005,9,27,89.5605323721102,,13039197000000.0,100.5907,,,5.084,
2005,9,28,89.5605323721102,,13039197000000.0,100.5907,,,5.084,
2005,9,29,89.5605323721102,,13039197000000.0,100.5907,,,5.084,
2005,9,30,89.5605323721102,,13039197000000.0,100.5907,,,5.084,
2005,10,1,89.5605323721102,,13039197000000.0,100.746,,,5.084,
2005,10,2,89.5605323721102,,13039197000000.0,100.746,,,5.084,
2005,10,3,89.5605323721102,,13039197000000.0,100.746,,,5.084,
2005,10,4,89.5605323721102,,13039197000000.0,100.746,,,5.084,
2005,10,5,89.5605323721102,,13039197000000.0,100.746,,,5.084,
2005,10,6,89.5605323721102,,13039197000000.0,100.746,,,5.084,
2005,10,7,89.5605323721102,,13039197000000.0,100.746,,,5.084,
2005,10,8,89.5605323721102,,13039197000000.0,100.746,,,5.084,
2005,10,9,89.5605323721102,,13039197000000.0,100.746,,,5.084,
2005,10,10,89.5605323721102,,13039197000000.0,100.746,,,5.084,
2005,10,11,89.5605323721102,,13039197000000.0,100.746,,,5.084,
2005,10,12,89.5605323721102,,13039197000000.0,100.746,,,5.084,
2005,10,13,89.5605323721102,,13039197000000.0,100.746,,,5.084,
2005,10,14,89.5605323721102,,13039197000000.0,100.746,,,5.084,
2005,10,15,89.5605323721102,,13039197000000.0,100.746,,,5.084,
2005,10,16,89.5605323721102,,13039197000000.0,100.746,,,5.084,
2005,10,17,89.5605323721102,,13039197000000.0,100.746,,,5.084,
2005,10,18,89.5605323721102,,13039197000000.0,100.746,,,5.084,
2005,10,19,89.5605323721102,,13039197000000.0,100.746,,,5.084,
2005,10,20,89.5605323721102,,13039197000000.0,100.746,,,5.084,
2005,10,21,89.5605323721102,,13039197000000.0,100.746,,,5.084,
2005,10,22,89.5605323721102,,13039197000000.0,100.746,,,5.084,
2005,10,23,89.5605323721102,,13039197000000.0,100.746,,,5.084,
2005,10,24,89.5605323721102,,13039197000000.0,100.746,,,5.084,
2005,10,25,89.5605323721102,,13039197000000.0,100.746,,,5.084,
2005,10,26,89.5605323721102,,13039197000000.0,100.746,,,5.084,
2005,10,27,89.5605323721102,,13039197000000.0,100.746,,,5.084,
2005,10,28,89.5605323721102,,13039197000000.0,100.746,,,5.084,
2005,10,29,89.5605323721102,,13039197000000.0,100.746,,,5.084,
2005,10,30,89.5605323721102,,13039197000000.0,100.746,,,5.084,
2005,10,31,89.5605323721102,,13039197000000.0,100.746,,,5.084,
2005,11,1,89.5605323721102,,13039197000000.0,100.9311,,,5.084,
2005,11,2,89.5605323721102,,13039197000000.0,100.9311,,,5.084,
2005,11,3,89.5605323721102,,13039197000000.0,100.9311,,,5.084,
2005,11,4,89.5605323721102,,13039197000000.0,100.9311,,,5.084,
2005,11,5,89.5605323721102,,13039197000000.0,100.9311,,,5.084,
2005,11,6,89.5605323721102,,13039197000000.0,100.9311,,,5.084,
2005,11,7,89.5605323721102,,13039197000000.0,100.9311,,,5.084,
2005,11,8,89.5605323721102,,13039197000000.0,100.9311,,,5.084,
2005,11,9,89.5605323721102,,13039197000000.0,100.9311,,,5.084,
2005,11,10,89.5605323721102,,13039197000000.0,100.9311,,,5.084,
2005,11,11,89.5605323721102,,13039197000000.0,100.9311,,,5.084,
2005,11,12,89.5605323721102,,13039197000000.0,100.9311,,,5.084,
2005,11,13,89.5605323721102,,13039197000000.0,100.9311,,,5.084,
2005,11,14,89.5605323721102,,13039197000000.0,100.9311,,,5.084,
2005,11,15,89.5605323721102,,13039197000000.0,100.9311,,,5.084,
2005,11,16,89.5605323721102,,13039197000000.0,100.9311,,,5.084,
2005,11,17,89.5605323721102,,13039197000000.0,100.9311,,,5.084,
2005,11,18,89.5605323721102,,13039197000000.0,100.9311,,,5.084,
2005,11,19,89.5605323721102,,13039197000000.0,100.9311,,,5.084,
2005,11,20,89.5605323721102,,13039197000000.0,100.9311,,,5.084,
2005,11,21,89.5605323721102,,13039197000000.0,100.9311,,,5.084,
2005,11,22,89.5605323721102,,13039197000000.0,100.9311,,,5.084,
2005,11,23,89.5605323721102,,13039197000000.0,100.9311,,,5.084,
2005,11,24,89.5605323721102,,13039197000000.0,100.9311,,,5.084,
2005,11,25,89.5605323721102,,13039197000000.0,100.9311,,,5.084,
2005,11,26,89.5605323721102,,13039197000000.0,100.9311,,,5.084,
2005,11,27,89.5605323721102,,13039197000000.0,100.9311,,,5.084,
2005,11,28,89.5605323721102,,13039197000000.0,100.9311,,,5.084,
2005,11,29,89.5605323721102,,13039197000000.0,100.9311,,,5.084,
2005,11,30,89.5605323721102,,13039197000000.0,100.9311,,,5.084,
2005,12,1,89.5605323721102,,13039197000000.0,101.1062,,,5.084,
2005,12,2,89.5605323721102,,13039197000000.0,101.1062,,,5.084,
2005,12,3,89.5605323721102,,13039197000000.0,101.1062,,,5.084,
2005,12,4,89.5605323721102,,13039197000000.0,101.1062,,,5.084,
2005,12,5,89.5605323721102,,13039197000000.0,101.1062,,,5.084,
2005,12,6,89.5605323721102,,13039197000000.0,101.1062,,,5.084,
2005,12,7,89.5605323721102,,13039197000000.0,101.1062,,,5.084,
2005,12,8,89.5605323721102,,13039197000000.0,101.1062,,,5.084,
2005,12,9,89.5605323721102,,13039197000000.0,101.1062,,,5.084,
2005,12,10,89.5605323721102,,13039197000000.0,101.1062,,,5.084,
2005,12,11,89.5605323721102,,13039197000000.0,101.1062,,,5.084,
2005,12,12,89.5605323721102,,13039197000000.0,101.1062,,,5.084,
2005,12,13,89.5605323721102,,13039197000000.0,101.1062,,,5.084,
2005,12,14,89.5605323721102,,13039197000000.0,101.1062,,,5.084,
2005,12,15,89.5605323721102,,13039197000000.0,101.1062,,,5.084,
2005,12,16,89.5605323721102,,13039197000000.0,101.1062,,,5.084,
2005,12,17,89.5605323721102,,13039197000000.0,101.1062,,,5.084,
2005,12,18,89.5605323721102,,13039197000000.0,101.1062,,,5.084,
2005,12,19,89.5605323721102,,13039197000000.0,101.1062,,,5.084,
2005,12,20,89.5605323721102,,13039197000000.0,101.1062,,,5.084,
2005,12,21,89.5605323721102,,13039197000000.0,101.1062,,,5.084,
2005,12,22,89.5605323721102,,13039197000000.0,101.1062,,,5.084,
2005,12,23,89.5605323721102,,13039197000000.0,101.1062,,,5.084,
2005,12,24,89.5605323721102,,13039197000000.0,101.1062,,,5.084,
2005,12,25,89.5605323721102,,13039197000000.0,101.1062,,,5.084,
2005,12,26,89.5605323721102,,13039197000000.0,101.1062,,,5.084,
2005,12,27,89.5605323721102,,13039197000000.0,101.1062,,,5.084,
2005,12,28,89.5605323721102,,13039197000000.0,101.1062,,,5.084,
2005,12,29,89.5605323721102,,13039197000000.0,101.1062,,,5.084,
2005,12,30,89.5605323721102,,13039197000000.0,101.1062,,,5.084,
2005,12,31,89.5605323721102,,13039197000000.0,101.1062,,,5.084,
2006,1,1,92.4497050827274,,13815583000000.0,101.2409,,,4.623,
2006,1,2,92.4497050827274,,13815583000000.0,101.2409,,,4.623,
2006,1,3,92.4497050827274,,13815583000000.0,101.2409,,,4.623,
2006,1,4,92.4497050827274,,13815583000000.0,101.2409,,,4.623,
2006,1,5,92.4497050827274,,13815583000000.0,101.2409,,,4.623,
2006,1,6,92.4497050827274,,13815583000000.0,101.2409,,,4.623,
2006,1,7,92.4497050827274,,13815583000000.0,101.2409,,,4.623,
2006,1,8,92.4497050827274,,13815583000000.0,101.2409,,,4.623,
2006,1,9,92.4497050827274,,13815583000000.0,101.2409,,,4.623,
2006,1,10,92.4497050827274,,13815583000000.0,101.2409,,,4.623,
2006,1,11,92.4497050827274,,13815583000000.0,101.2409,,,4.623,
2006,1,12,92.4497050827274,,13815583000000.0,101.2409,,,4.623,
2006,1,13,92.4497050827274,,13815583000000.0,101.2409,,,4.623,
2006,1,14,92.4497050827274,,13815583000000.0,101.2409,,,4.623,
2006,1,15,92.4497050827274,,13815583000000.0,101.2409,,,4.623,
2006,1,16,92.4497050827274,,13815583000000.0,101.2409,,,4.623,
2006,1,17,92.4497050827274,,13815583000000.0,101.2409,,,4.623,
2006,1,18,92.4497050827274,,13815583000000.0,101.2409,,,4.623,
2006,1,19,92.4497050827274,,13815583000000.0,101.2409,,,4.623,
2006,1,20,92.4497050827274,,13815583000000.0,101.2409,,,4.623,
2006,1,21,92.4497050827274,,13815583000000.0,101.2409,,,4.623,
2006,1,22,92.4497050827274,,13815583000000.0,101.2409,,,4.623,
2006,1,23,92.4497050827274,,13815583000000.0,101.2409,,,4.623,
2006,1,24,92.4497050827274,,13815583000000.0,101.2409,,,4.623,
2006,1,25,92.4497050827274,,13815583000000.0,101.2409,,,4.623,
2006,1,26,92.4497050827274,,13815583000000.0,101.2409,,,4.623,
2006,1,27,92.4497050827274,,13815583000000.0,101.2409,,,4.623,
2006,1,28,92.4497050827274,,13815583000000.0,101.2409,,,4.623,
2006,1,29,92.4497050827274,,13815583000000.0,101.2409,,,4.623,
2006,1,30,92.4497050827274,,13815583000000.0,101.2409,,,4.623,
2006,1,31,92.4497050827274,,13815583000000.0,101.2409,,,4.623,
