Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,293.7900085449219,295.1000061035156,292.1300048828125,293.3999938964844,277.4480285644531,500000
2020-01-03,291.7200012207031,295.260009765625,290.7799987792969,294.6700134277344,278.6490173339844,490800
2020-01-06,294.0,294.3800048828125,291.7799987792969,293.95001220703125,277.9681091308594,525400
2020-01-07,291.70001220703125,293.25,290.8800048828125,291.8500061035156,275.9822998046875,501000
2020-01-08,291.19000244140625,292.20001220703125,288.8800048828125,290.55999755859375,274.7624206542969,543000
2020-01-09,292.2900085449219,293.6600036621094,287.7799987792969,288.8999938964844,273.1927185058594,994000
2020-01-10,290.7799987792969,291.3500061035156,287.1000061035156,289.0899963378906,273.372314453125,933400
2020-01-13,289.57000732421875,290.7099914550781,283.3699951171875,284.0,268.55908203125,726200
2020-01-14,284.0299987792969,291.0,284.0299987792969,285.1199951171875,269.6181640625,783800
2020-01-15,284.9700012207031,292.5799865722656,284.7900085449219,288.57000732421875,272.8805236816406,619200
2020-01-16,289.30999755859375,290.92999267578125,286.95001220703125,287.3599853515625,271.7364501953125,494800
2020-01-17,287.3599853515625,288.8699951171875,285.6300048828125,286.4700012207031,270.8948669433594,475900
2020-01-21,286.4599914550781,286.6600036621094,282.3399963378906,285.1099853515625,269.60870361328125,625300
2020-01-22,286.5299987792969,288.82000732421875,285.6099853515625,285.9100036621094,270.365234375,456300
2020-01-23,285.489990234375,289.010009765625,284.5,288.0199890136719,272.3604736328125,518600
2020-01-24,289.25,289.25,280.6600036621094,285.1000061035156,269.5992736816406,479100
2020-01-27,282.0799865722656,287.20001220703125,281.2200012207031,282.8900146484375,267.5093994140625,756300
2020-01-28,283.07000732421875,287.1199951171875,283.07000732421875,284.17999267578125,268.7293701171875,328100
2020-01-29,285.1000061035156,286.9700012207031,282.07000732421875,285.4700012207031,269.9491271972656,361500
2020-01-30,284.0199890136719,284.95001220703125,280.0199890136719,282.3999938964844,267.04608154296875,645600
2020-01-31,282.95001220703125,282.95001220703125,276.8599853515625,281.75,266.4314270019531,738300
2020-02-03,282.510009765625,282.95001220703125,270.0799865722656,270.75,256.0294494628906,926300
2020-02-04,272.6499938964844,274.5400085449219,271.6499938964844,273.3999938964844,258.535400390625,1057000
2020-02-05,275.0,278.989990234375,274.1600036621094,278.010009765625,262.8947448730469,1080600
2020-02-06,278.3699951171875,280.7099914550781,275.3500061035156,279.4100036621094,264.21868896484375,796200
2020-02-07,284.4599914550781,284.4599914550781,274.32000732421875,275.510009765625,260.5307312011719,1368200
2020-02-10,275.5199890136719,276.95001220703125,273.6000061035156,274.8500061035156,259.90655517578125,684800
2020-02-11,275.0,278.0,273.5899963378906,275.75,260.757568359375,752400
2020-02-12,275.5199890136719,282.9700012207031,274.989990234375,281.0299987792969,265.7505798339844,891300
2020-02-13,279.3699951171875,287.2099914550781,279.3699951171875,286.0299987792969,270.4787292480469,520700
2020-02-14,285.9700012207031,293.1499938964844,284.010009765625,291.6000061035156,275.7458801269531,780600
2020-02-18,293.239990234375,297.2099914550781,291.8699951171875,295.7799987792969,279.698486328125,873800
2020-02-19,297.989990234375,301.7699890136719,295.3900146484375,297.1000061035156,280.94683837890625,1176000
2020-02-20,362.0299987792969,381.8599853515625,356.9599914550781,373.1600036621094,352.87152099609375,5009700
2020-02-21,366.010009765625,374.0,362.9700012207031,371.9599914550781,351.7367858886719,1645000
2020-02-24,355.510009765625,366.8900146484375,354.6300048828125,363.010009765625,343.2733459472656,1221900
2020-02-25,363.7099914550781,379.5799865722656,363.7099914550781,368.6600036621094,348.6161804199219,2437000
2020-02-26,371.8699951171875,377.3299865722656,366.3800048828125,366.6700134277344,346.734375,1107200
2020-02-27,361.04998779296875,361.04998779296875,347.7300109863281,347.8599853515625,328.9470520019531,1090800
2020-02-28,341.1000061035156,345.7200012207031,333.9100036621094,339.4599914550781,321.0037841796875,2077600
2020-03-02,340.2200012207031,348.5199890136719,333.7900085449219,347.5199890136719,328.6255798339844,863600
2020-03-03,349.4800109863281,350.0,336.19000244140625,339.4700012207031,321.0131530761719,846700
2020-03-04,341.95001220703125,345.8599853515625,334.2300109863281,341.8900146484375,323.30169677734375,740900
2020-03-05,338.17999267578125,340.5899963378906,329.1600036621094,333.0299987792969,314.9233093261719,828400
2020-03-06,325.3599853515625,337.2300109863281,320.75,336.4100036621094,318.11956787109375,853400
2020-03-09,321.55999755859375,340.17999267578125,314.0,336.6700134277344,318.365478515625,1267600
2020-03-10,337.7900085449219,347.32000732421875,328.5,343.95001220703125,325.2496337890625,857100
2020-03-11,338.29998779296875,344.7200012207031,332.0299987792969,332.6600036621094,314.5734558105469,889500
2020-03-12,308.0199890136719,329.6199951171875,300.0,317.1099853515625,300.5735778808594,1139300
