Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,105.87999725341797,105.93000030517578,104.2300033569336,104.7300033569336,87.36414337158203,950900
2020-01-03,104.58000183105469,106.58999633789062,104.4000015258789,106.5199966430664,88.85731506347656,745000
2020-01-06,106.51000213623047,107.0199966430664,105.70999908447266,106.44999694824219,88.7989273071289,1207800
2020-01-07,105.88999938964844,106.26000213623047,105.26000213623047,105.97000122070312,88.39850616455078,893600
2020-01-08,105.98999786376953,106.41000366210938,105.1500015258789,106.18000030517578,88.57368469238281,791200
2020-01-09,105.87999725341797,106.81999969482422,105.63999938964844,105.87999725341797,88.32345581054688,639800
2020-01-10,106.06999969482422,107.86000061035156,105.9000015258789,107.7699966430664,89.9000473022461,817400
2020-01-13,107.7699966430664,108.2300033569336,107.08000183105469,108.12000274658203,90.1920166015625,1045700
2020-01-14,108.0,108.38999938964844,107.0199966430664,108.3499984741211,90.38386535644531,1062600
2020-01-15,108.83999633789062,109.80999755859375,108.66999816894531,109.58999633789062,91.41825866699219,1268300
2020-01-16,109.80999755859375,110.95999908447266,109.44000244140625,110.91000366210938,92.5193862915039,863800
2020-01-17,111.12000274658203,112.0,110.20999908447266,111.55999755859375,93.06160736083984,1616400
2020-01-21,111.86000061035156,112.97000122070312,111.5,112.75,94.05429077148438,728900
2020-01-22,113.0,113.29000091552734,109.19000244140625,109.70999908447266,91.51837158203125,1184000
2020-01-23,109.94000244140625,110.83000183105469,109.4000015258789,110.55999755859375,92.22740936279297,790600
2020-01-24,110.62000274658203,111.05000305175781,110.25,110.93000030517578,92.53607177734375,353500
2020-01-27,110.68000030517578,111.55000305175781,110.41000366210938,111.0,92.5944595336914,427800
2020-01-28,110.86000061035156,111.54000091552734,110.18000030517578,110.5199966430664,92.19405364990234,593000
2020-01-29,110.6500015258789,110.70999908447266,109.04000091552734,109.44999694824219,91.30148315429688,1283400
2020-01-30,109.30000305175781,110.6500015258789,109.01000213623047,110.58000183105469,92.24411010742188,568200
2020-01-31,110.68000030517578,111.0999984741211,109.97000122070312,110.68000030517578,92.32752990722656,668300
2020-02-03,110.72000122070312,111.19000244140625,109.47000122070312,109.58000183105469,91.40992736816406,611700
2020-02-04,109.41000366210938,110.58999633789062,109.41000366210938,110.20999908447266,91.93547058105469,511800
2020-02-05,109.83999633789062,110.30999755859375,109.18000030517578,109.47000122070312,91.31817626953125,803000
2020-02-06,109.45999908447266,110.5999984741211,109.45999908447266,110.0199966430664,91.77694702148438,426600
2020-02-07,110.43000030517578,111.06999969482422,110.08000183105469,110.20999908447266,91.93547058105469,387900
2020-02-10,110.88999938964844,111.25,110.37000274658203,111.25,92.80301666259766,413700
2020-02-11,111.2300033569336,112.04000091552734,111.08999633789062,111.55000305175781,93.05325317382812,449400
2020-02-12,111.33000183105469,112.76000213623047,111.16999816894531,112.16000366210938,93.5621109008789,620200
2020-02-13,112.31999969482422,113.30000305175781,112.18000030517578,113.04000091552734,94.29618835449219,596100
2020-02-14,113.37000274658203,115.44999694824219,113.16999816894531,115.43000030517578,96.2898941040039,665400
2020-02-18,115.62000274658203,115.80999755859375,114.77999877929688,115.4000015258789,96.26488494873047,857200
2020-02-19,112.66999816894531,112.68000030517578,106.45999908447266,107.4800033569336,89.65814208984375,2034300
2020-02-20,107.44000244140625,108.11000061035156,105.22000122070312,107.30999755859375,89.51631164550781,1284200
2020-02-21,107.12000274658203,109.80000305175781,107.08000183105469,109.19999694824219,91.09293365478516,929500
2020-02-24,108.91999816894531,111.30000305175781,108.30000305175781,108.80999755859375,90.767578125,1114600
2020-02-25,109.06999969482422,109.06999969482422,105.70999908447266,107.0,89.25774383544922,1138300
2020-02-26,106.66999816894531,109.76000213623047,105.94000244140625,107.66000366210938,89.80829620361328,1376200
2020-02-27,107.02999877929688,107.83999633789062,100.66999816894531,100.69000244140625,83.99402618408203,1480900
2020-02-28,100.20999908447266,101.52999877929688,97.08000183105469,100.36000061035156,83.71874237060547,2162400
2020-03-02,101.16000366210938,105.87999725341797,101.12000274658203,105.4000015258789,87.92303466796875,1287500
2020-03-03,105.38999938964844,107.38999938964844,104.04000091552734,105.6500015258789,88.13157653808594,1211800
2020-03-04,107.26000213623047,112.44000244140625,106.62999725341797,109.79000091552734,91.58509063720703,1457600
2020-03-05,108.76000213623047,110.87000274658203,107.81999969482422,110.55999755859375,92.22740936279297,979600
2020-03-06,108.27999877929688,110.4000015258789,106.4800033569336,110.0199966430664,91.77694702148438,972100
2020-03-09,105.62999725341797,108.26000213623047,104.05000305175781,105.9000015258789,88.3401107788086,1380900
2020-03-10,107.5199966430664,108.31999969482422,101.29000091552734,107.58000183105469,89.74154663085938,1597100
2020-03-11,105.29000091552734,105.91999816894531,103.5199966430664,104.4000015258789,87.0888442993164,1371100
2020-03-12,99.80000305175781,102.88999938964844,95.91000366210938,96.27999877929688,80.31524658203125,2108700
2020-03-13,99.05999755859375,100.2699966430664,92.81999969482422,96.58000183105469,81.32572174072266,2030500
2020-03-16,89.7300033569336,92.5,81.38999938964844,81.63999938964844,68.74542999267578,2025200
2020-03-17,82.83000183105469,88.25,81.95999908447266,86.2300033569336,72.61046600341797,1931300
2020-03-18,81.63999938964844,92.41000366210938,80.5999984741211,89.97000122070312,75.7597427368164,2893700
2020-03-19,89.26000213623047,90.70999908447266,84.30000305175781,86.69999694824219,73.0062255859375,2297200
2020-03-20,86.7300033569336,86.7300033569336,77.69999694824219,79.72000122070312,67.1286849975586,2037600
2020-03-23,79.72000122070312,80.2300033569336,72.69999694824219,74.61000061035156,62.825775146484375,1702900
2020-03-24,76.4800033569336,79.4800033569336,74.87000274658203,78.31999969482422,65.9498062133789,1945200
2020-03-25,77.52999877929688,87.18000030517578,77.1500015258789,83.04000091552734,69.92430877685547,1057700
2020-03-26,82.94000244140625,90.29000091552734,82.18000030517578,89.83000183105469,75.6418685913086,1469600
2020-03-27,87.9000015258789,97.16000366210938,87.62000274658203,96.0199966430664,80.85419464111328,1769000
2020-03-30,96.69999694824219,98.80999755859375,93.62999725341797,96.75,81.46888732910156,2442400
2020-03-31,95.68000030517578,97.0199966430664,93.5999984741211,95.76000213623047,80.63524627685547,2695600
2020-04-01,92.55000305175781,96.69000244140625,91.80999755859375,94.0,79.15324401855469,2317900
2020-04-02,92.66999816894531,96.95999908447266,91.13999938964844,95.95999908447266,80.80365753173828,2234900
2020-04-03,95.23999786376953,97.56999969482422,94.36000061035156,96.12999725341797,80.94681549072266,1733400
2020-04-06,97.9000015258789,100.29000091552734,97.0199966430664,99.87999725341797,84.10453033447266,1448700
2020-04-07,101.0,102.41000366210938,97.20999908447266,97.47000122070312,82.07515716552734,1406800
2020-04-08,96.88999938964844,98.7300033569336,95.66999816894531,98.19000244140625,82.68144226074219,1788900
2020-04-09,98.70999908447266,105.0199966430664,98.38999938964844,102.91000366210938,86.65594482421875,1660000
2020-04-13,101.98999786376953,102.33000183105469,95.77999877929688,96.44999694824219,81.21627044677734,1313000
2020-04-14,97.33999633789062,99.44999694824219,95.23999786376953,95.62000274658203,80.51737213134766,1680000
2020-04-15,95.51000213623047,96.25,91.87999725341797,93.0,78.31117248535156,1456900
2020-04-16,93.30000305175781,94.5,91.27999877929688,91.37999725341797,76.94705200195312,1198600
2020-04-17,91.31999969482422,93.88999938964844,91.31999969482422,93.0999984741211,78.39537811279297,1106100
2020-04-20,92.55999755859375,93.33000183105469,89.30000305175781,89.36000061035156,75.24609375,1099100
2020-04-21,88.06999969482422,89.37999725341797,86.6500015258789,88.81999969482422,74.79138946533203,955900
2020-04-22,89.91999816894531,91.66999816894531,89.5,91.5,77.048095703125,793800
2020-04-23,91.16999816894531,91.58999633789062,87.75,87.91999816894531,74.03353881835938,1211200
2020-04-24,88.75,89.5999984741211,88.0,88.88999938964844,74.85033416748047,1285900
2020-04-27,89.33000183105469,91.69999694824219,88.19000244140625,91.66000366210938,77.18282318115234,913500
2020-04-28,93.11000061035156,94.41000366210938,91.95999908447266,92.66999816894531,78.03328704833984,1309800
2020-04-29,94.04000091552734,94.86000061035156,89.27999877929688,89.54000091552734,75.39766693115234,1177000
2020-04-30,88.5,89.18000030517578,87.11000061035156,88.23999786376953,74.30299377441406,1018300
2020-05-01,86.8499984741211,87.55999755859375,83.06999969482422,87.16000366210938,73.39358520507812,1386000
2020-05-04,87.70999908447266,87.72000122070312,84.41000366210938,85.30000305175781,71.82736206054688,983100
2020-05-05,85.55000305175781,87.44999694824219,85.1500015258789,85.9000015258789,72.33258056640625,699700
2020-05-06,86.12000274658203,86.12000274658203,83.33000183105469,84.0,70.73267364501953,840800
2020-05-07,84.91999816894531,88.55999755859375,84.62999725341797,88.16999816894531,74.24404907226562,1296400
2020-05-08,89.4800033569336,92.02999877929688,89.0999984741211,91.69000244140625,77.20809173583984,847300
2020-05-11,90.95999908447266,93.0,90.27999877929688,91.87999725341797,77.36808013916016,901500
2020-05-12,92.0,92.30000305175781,84.51000213623047,85.30999755859375,71.83576965332031,1205500
